Text Hash,Text Indices
1100000110101111,982
1000011011101011,983
1010111000110001,984
1001110001000101,985
1001011100100110,986
1100011000000100,"987, 991"
1111011010111101,988
1101111000011100,989
0110011000111100,990
1100101010000101,992
1110111011000110,993
1111010010110110,995
1101000001110010,996
1011000000001100,997
1110000010011110,998
1111000010111010,999
